'Wednesday','July','13','2016','03:05:00','42.6','0.6','1.2','54.0','15.8','69.7','9.8','1.4','3.0','5.0','26.9','738','195','57','78','8','0.0','0.6','82'
'Wednesday','July','13','2016','03:15:00','42.6','0.5','1.2','53.8','14.6','67.8','9.0','1.0','6.9','3.0','26.9','738','195','57','78','9','0.0','0.3','64'
'Wednesday','July','13','2016','03:15:00','42.6','0.5','1.2','53.8','14.6','67.8','9.0','1.0','6.9','3.0','26.9','738','195','57','78','9','0.0','0.3','64'
'Wednesday','July','13','2016','03:45:00','40.9','0.4','1.3','46.6','19.4','68.1','9.5','1.0','8.9','3.6','26.8','738','195','57','78','8','0.0','0.6','88'
'Wednesday','July','13','2016','03:45:00','40.9','0.4','1.3','46.6','19.4','68.1','9.5','1.0','8.9','3.6','26.8','738','195','57','78','8','0.0','0.6','88'
'Wednesday','July','13','2016','03:45:00','40.9','0.4','1.3','46.6','19.4','68.1','9.5','1.0','8.9','3.6','26.8','738','195','57','78','8','0.0','0.6','88'
'Wednesday','July','13','2016','04:30:00','39.0','0.4','0.9','42.8','17.0','61.3','9.0','0.7','7.4','2.1','26.6','738','128','19','79','8','0.0','0.8','81'
'Wednesday','July','13','2016','04:30:00','39.0','0.4','0.9','42.8','17.0','61.3','9.0','0.7','7.4','2.1','26.6','738','128','19','79','8','0.0','0.8','81'
'Wednesday','July','13','2016','04:30:00','39.0','0.4','0.9','42.8','17.0','61.3','9.0','0.7','7.4','2.1','26.6','738','128','19','79','8','0.0','0.8','81'
'Wednesday','July','13','2016','04:30:00','39.0','0.4','0.9','42.8','17.0','61.3','9.0','0.7','7.4','2.1','26.6','738','128','19','79','8','0.0','0.8','81'
'Wednesday','July','13','2016','05:35:00','35.2','0.4','0.9','38.5','19.8','61.3','9.7','0.5','5.8','1.6','26.3','738','113','34','80','11','0.0','0.4','86'
'Wednesday','July','13','2016','05:45:00','30.0','0.4','1.0','37.3','36.4','83.1','9.8','0.5','5.7','1.6','26.3','738','113','34','80','14','0.0','0.3','68'
'Wednesday','July','13','2016','06:05:00','32.9','0.4','1.1','39.1','34.5','82.0','9.8','0.6','4.2','1.7','26.4','738','112','48','80','25','0.0','0.7','74'
'Wednesday','July','13','2016','06:25:00','32.6','0.4','1.2','37.8','30.1','74.8','10.0','0.7','6.1','1.8','26.6','738','112','48','80','43','0.0','0.8','79'
'Wednesday','July','13','2016','06:35:00','32.5','0.5','1.2','38.0','47.8','99.1','9.4','0.8','6.9','1.9','26.9','738','112','48','79','51','0.0','1.1','80'
'Wednesday','July','13','2016','06:55:00','31.9','0.5','1.3','46.1','38.7','93.9','9.4','0.8','4.9','2.0','27.4','738','112','48','78','65','0.0','0.9','96'
'Wednesday','July','13','2016','07:05:00','31.2','0.5','1.7','50.7','81.2','156.1','9.4','0.8','1.3','1.9','27.6','738','148','68','77','73','0.0','1.2','84'
'Wednesday','July','13','2016','07:25:00','45.4','0.5','2.0','48.8','74.3','145.1','10.3','0.9','5.7','2.1','27.9','738','148','68','76','80','-0.1','0.8','91'
'Wednesday','July','13','2016','07:35:00','34.8','0.5','1.8','60.4','48.8','120.6','9.2','1.1','6.3','2.2','28.6','738','148','68','73','121','-0.1','1.2','89'
'Wednesday','July','13','2016','08:00:00','30.5','0.6','1.3','58.4','14.0','71.1','10.1','2.0','1.8','2.7','29.2','738','148','68','70','171','0.0','0.6','136'
'Wednesday','July','13','2016','08:10:00','31.4','0.5','1.2','55.6','14.5','69.3','11.3','1.6','3.8','2.6','29.4','738','166','68','68','134','0.0','1.0','158'
'Wednesday','July','13','2016','08:35:00','36.8','0.4','1.4','58.4','13.5','70.5','8.9','1.1','5.3','2.3','30.3','738','166','68','64','173','0.0','1.0','137'
'Wednesday','July','13','2016','08:35:00','36.8','0.4','1.4','58.4','13.5','70.5','8.9','1.1','5.3','2.3','30.6','738','166','68','63','143','0.0','0.8','98'
'Wednesday','July','13','2016','08:55:00','36.0','0.3','1.2','47.4','8.8','54.2','8.7','0.9','7.5','1.8','30.1','738','166','68','64','129','0.0','1.4','148'
'Wednesday','July','13','2016','09:05:00','36.4','0.3','1.3','44.8','7.3','50.0','8.6','0.9','7.2','1.8','29.9','738','107','42','64','168','-0.1','1.1','127'
'Wednesday','July','13','2016','09:25:00','43.6','0.2','1.3','44.6','8.1','50.8','8.1','0.5','3.6','1.2','29.9','738','107','42','64','195','0.0','0.9','134'
'Wednesday','July','13','2016','09:40:00','44.3','0.2','1.2','49.2','12.4','60.7','8.3','0.7','4.2','1.3','30.7','738','107','42','63','354','0.1','1.0','114'
'Wednesday','July','13','2016','09:55:00','40.4','0.2','1.3','45.9','7.9','51.8','8.3','0.8','7.2','1.2','31.8','738','107','42','59','393','0.1','2.0','128'
'Wednesday','July','13','2016','10:05:00','34.7','0.2','1.4','47.8','20.0','69.8','8.8','0.7','9.4','1.2','32.2','738','89','16','57','365','0.0','1.3','138'
'Wednesday','July','13','2016','10:30:00','40.1','0.2','1.4','50.8','21.5','74.6','8.4','0.9','9.0','1.4','32.7','738','89','16','55','293','0.1','1.6','138'
'Wednesday','July','13','2016','10:35:00','42.5','0.2','1.3','44.8','6.8','49.2','7.8','0.9','9.0','1.4','33.3','738','89','16','53','398','0.0','1.4','116'
'Wednesday','July','13','2016','10:55:00','38.6','0.2','1.1','33.6','4.4','35.9','9.0','0.8','7.9','1.4','33.3','738','89','16','53','372','0.0','1.8','120'
'Wednesday','July','13','2016','11:05:00','32.5','0.2','1.2','36.8','18.5','58.0','9.1','0.8','4.9','1.4','33.8','738','82','1','51','402','0.0','2.5','145'
'Wednesday','July','13','2016','11:30:00','36.6','0.3','1.0','24.2','2.0','24.3','9.9','0.8','3.0','1.6','33.4','738','82','1','51','337','0.0','1.5','166'
'Wednesday','July','13','2016','11:35:00','36.9','0.3','1.0','25.0','1.8','24.8','9.9','0.8','0.9','1.6','32.6','738','82','1','54','208','0.1','2.6','154'
'Wednesday','July','13','2016','11:55:00','34.5','0.2','1.3','57.3','11.4','66.6','9.9','0.2','NA','0.8','31.9','738','82','1','57','312','0.1','1.2','127'
'Wednesday','July','13','2016','12:05:00','35.5','0.2','1.2','40.6','7.8','46.9','10.5','0.2','6.4','0.8','32.6','738','42','NA','54','184','0.0','1.4','126'
'Wednesday','July','13','2016','12:25:00','33.8','0.3','1.1','52.5','5.3','53.9','7.1','1.0','8.0','1.6','31.2','738','42','NA','59','112','0.0','1.6','145'
'Wednesday','July','13','2016','12:35:00','32.3','0.3','1.3','67.6','15.6','81.6','8.5','1.1','12.0','1.8','31.1','738','42','NA','60','156','0.1','1.3','120'
'Wednesday','July','13','2016','12:55:00','28.0','0.5','1.0','37.4','7.3','43.3','9.5','1.1','8.1','2.0','32.2','738','42','NA','56','350','0.0','1.6','122'
'Wednesday','July','13','2016','13:05:00','23.6','0.5','1.3','51.0','16.1','67.5','8.8','1.1','5.3','2.0','32.9','738','64','NA','53','310','0.0','1.2','126'
'Wednesday','July','13','2016','13:30:00','18.9','0.3','2.2','84.4','66.9','166.4','13.1','1.3','7.1','1.9','32.0','738','64','NA','57','110','0.0','1.5','95'
'Wednesday','July','13','2016','13:35:00','26.3','0.3','2.1','87.4','61.9','162.4','11.3','1.3','8.2','1.9','30.6','738','64','NA','64','111','-0.1','1.2','79'
'Wednesday','July','13','2016','13:40:00','13.5','0.4','2.3','83.3','70.9','171.0','12.1','1.1','9.6','1.8','30.2','738','64','NA','66','126','0.0','1.3','83'
'Wednesday','July','13','2016','13:40:00','13.5','0.4','2.3','83.3','70.9','171.0','12.1','1.1','9.6','1.8','30.2','738','64','NA','66','126','0.0','1.3','83'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','14:10:00','21.5','0.6','1.7','67.2','16.7','82.7','11.4','2.0','7.9','2.8','32.0','738','58','73','59','284','-0.1','1.1','91'
'Wednesday','July','13','2016','15:35:00','22.9','0.4','1.2','49.4','4.3','49.9','17.4','1.1','5.5','2.4','32.4','738','100','NA','58','145','0.0','1.3','79'
